"","date","time","year","month","doy","dow","death","cvd","resp","temp","dptp","rhum","pm10","o3"
"239",1987-08-27,239,1987,8,239,"Thursday",103,48,6,17.5,61.375,95.375,13.302143918,14.409213682
"240",1987-08-28,240,1987,8,240,"Friday",117,56,10,17.5,54.625,82.125,25.314517186,22.508078098
"241",1987-08-29,241,1987,8,241,"Saturday",100,53,10,18.6111111111111,57,67.625,NA,18.546618321
"242",1987-08-30,242,1987,8,242,"Sunday",125,55,13,22.2222222222222,59.625,74.375,28.28416,23.079066844
"243",1987-08-31,243,1987,8,243,"Monday",113,61,10,16.6666666666667,46.5,58.625,23.342592296,16.016365958
"244",1987-09-01,244,1987,9,244,"Tuesday",112,60,12,17.7777777777778,49.5,48.5,30.421711115,18.207297195
"245",1987-09-02,245,1987,9,245,"Wednesday",107,52,13,16.3888888888889,50.125,70.375,10.257188393,22.1901332
"246",1987-09-03,246,1987,9,246,"Thursday",122,58,6,15.8333333333333,49.25,62.875,17.278515181,20.924059967
"247",1987-09-04,247,1987,9,247,"Friday",115,54,8,20.5555555555556,59.125,61.875,NA,32.0522054683
"248",1987-09-05,248,1987,9,248,"Saturday",104,53,7,22.7777777777778,57.375,57.25,NA,46.208079392
"249",1987-09-06,249,1987,9,249,"Sunday",118,59,4,23.8888888888889,66.25,77.25,61.07543339,38.29984745
"250",1987-09-07,250,1987,9,250,"Monday",137,62,9,21.3888888888889,65.625,88.875,NA,23.276043976
"251",1987-09-08,251,1987,9,251,"Tuesday",117,50,8,22.2222222222222,63.5,78.375,NA,25.8044315582
"252",1987-09-09,252,1987,9,252,"Wednesday",104,50,8,20.2777777777778,56.125,68.625,NA,19.163101911
"253",1987-09-10,253,1987,9,253,"Thursday",105,51,7,19.7222222222222,57.75,67.375,NA,26.9598552304
"254",1987-09-11,254,1987,9,254,"Friday",109,48,8,20.5555555555556,57,61.375,NA,22.816789669
"255",1987-09-12,255,1987,9,255,"Saturday",121,48,15,20,50.375,64.25,28.400507364,15.588619956
"256",1987-09-13,256,1987,9,256,"Sunday",108,51,9,15,53.25,71.125,NA,12.124229659
"257",1987-09-14,257,1987,9,257,"Monday",114,61,5,16.3888888888889,58,70.625,NA,19.053913321
"258",1987-09-15,258,1987,9,258,"Tuesday",108,45,11,22.2222222222222,66,79.75,NA,15.856956292
"259",1987-09-16,259,1987,9,259,"Wednesday",111,56,16,20.5555555555556,66.875,89.25,26.670893659,10.704883204
"260",1987-09-17,260,1987,9,260,"Thursday",110,59,7,19.7222222222222,64.25,91.625,23.739087732,13.686654362
"261",1987-09-18,261,1987,9,261,"Friday",107,49,8,17.5,60.375,94.125,24.160911388,7.100036959
"262",1987-09-19,262,1987,9,262,"Saturday",107,57,8,16.1111111111111,50.25,78,NA,12.458419711
"263",1987-09-20,263,1987,9,263,"Sunday",108,49,8,13.8888888888889,50.875,86,NA,7.373819756
"264",1987-09-21,264,1987,9,264,"Monday",139,74,9,13.0555555555556,54.75,91.25,22.811635299,5.005353774
"265",1987-09-22,265,1987,9,265,"Tuesday",130,59,10,16.1111111111111,52.5,85.375,NA,7.575220168
"266",1987-09-23,266,1987,9,266,"Wednesday",111,61,10,17.2222222222222,51,60,31.880800754,13.429060862
"267",1987-09-24,267,1987,9,267,"Thursday",112,64,6,15.2777777777778,46.25,71.5,21.674130877,16.998716021
"268",1987-09-25,268,1987,9,268,"Friday",106,60,9,13.6111111111111,43,61.75,48.820097878,13.799093684
"269",1987-09-26,269,1987,9,269,"Saturday",127,56,8,18.3333333333333,53.375,49,35.7836761533,23.048412058
"270",1987-09-27,270,1987,9,270,"Sunday",110,44,13,24.1666666666667,54,52.375,42.6991466706,28.2579145754
"271",1987-09-28,271,1987,9,271,"Monday",120,60,7,20.5555555555556,61.125,78.875,50.736200158,30.2650335663
"272",1987-09-29,272,1987,9,272,"Tuesday",115,60,8,16.3888888888889,52.375,73.375,27.73012987,12.764619434
"273",1987-09-30,273,1987,9,273,"Wednesday",120,61,12,12.7777777777778,35.625,56.75,23.988209383,11.437331081
"274",1987-10-01,274,1987,10,274,"Thursday",117,59,9,13.0555555555556,46.375,47.75,37.7392353018,17.090860071
"275",1987-10-02,275,1987,10,275,"Friday",128,66,8,8.33333333333333,32.25,63.25,45.781727314,15.427118655
"276",1987-10-03,276,1987,10,276,"Saturday",115,38,7,5.83333333333333,29.875,62.875,45.78901586,15.783187832
"277",1987-10-04,277,1987,10,277,"Sunday",123,56,5,11.1111111111111,30.75,33.375,43.732270445,19.287837495
"278",1987-10-05,278,1987,10,278,"Monday",118,54,10,15.5555555555556,41.25,51.125,41.6635419498,15.113800018
"279",1987-10-06,279,1987,10,279,"Tuesday",137,70,10,7.5,38,84,20.938499346,7.612854925
"280",1987-10-07,280,1987,10,280,"Wednesday",134,64,12,4.16666666666667,26.875,60.5,29.623958616,13.70795773
"281",1987-10-08,281,1987,10,281,"Thursday",134,58,6,5.27777777777778,26.875,37.75,34.5843752824,10.552734142
"282",1987-10-09,282,1987,10,282,"Friday",115,52,6,11.9444444444444,31.25,48.125,31.686862467,12.117347321
"283",1987-10-10,283,1987,10,283,"Saturday",103,41,18,5.83333333333333,32.625,73.75,21.708374815,9.198311473
"284",1987-10-11,284,1987,10,284,"Sunday",106,47,5,3.88888888888889,25.5,66.375,25.674881227,14.968906824
"285",1987-10-12,285,1987,10,285,"Monday",123,59,2,5.83333333333333,30.375,56.25,40.6156221697,12.689769664
"286",1987-10-13,286,1987,10,286,"Tuesday",116,51,15,9.72222222222222,33.375,45.125,NA,15.74955987
"287",1987-10-14,287,1987,10,287,"Wednesday",120,59,6,13.0555555555556,38.125,45.375,34.6976149651,11.48587882
"288",1987-10-15,288,1987,10,288,"Thursday",130,62,8,17.2222222222222,36,37.25,45.720884596,25.2400191095
"289",1987-10-16,289,1987,10,289,"Friday",111,56,8,16.9444444444444,55.125,82.875,51.723450672,29.2650751162
"290",1987-10-17,290,1987,10,290,"Saturday",122,59,14,8.88888888888889,42.125,81,12.723450669,9.428174966
"291",1987-10-18,291,1987,10,291,"Sunday",121,57,13,11.9444444444444,43.75,72.25,24.882258712,15.99375367
"292",1987-10-19,292,1987,10,292,"Monday",117,57,6,9.72222222222222,40.25,79,4.813279288,19.087966962
"293",1987-10-20,293,1987,10,293,"Tuesday",111,53,10,7.5,32.375,77.875,17.822413899,15.757611853
"294",1987-10-21,294,1987,10,294,"Wednesday",114,56,3,2.77777777777778,33.25,85.625,15.259101317,6.65794298
"295",1987-10-22,295,1987,10,295,"Thursday",104,43,5,6.11111111111111,34.25,66.125,18.785970051,6.647171429
"296",1987-10-23,296,1987,10,296,"Friday",98,43,5,3.88888888888889,31.125,71.625,43.7098482589,8.585183061
"297",1987-10-24,297,1987,10,297,"Saturday",139,66,16,3.61111111111111,33.5,90.375,26.843758757,7.935567636
"298",1987-10-25,298,1987,10,298,"Sunday",126,65,6,5.55555555555556,31.125,65,NA,11.136860327
"299",1987-10-26,299,1987,10,299,"Monday",115,65,12,6.94444444444444,45.375,89.875,26.655040567,5.15178176
"300",1987-10-27,300,1987,10,300,"Tuesday",119,61,8,6.94444444444444,34.5,84.375,24.701235368,9.852629984
"301",1987-10-28,301,1987,10,301,"Wednesday",114,58,13,3.61111111111111,28.875,69.375,24.733178344,5.143875936
"302",1987-10-29,302,1987,10,302,"Thursday",123,63,13,6.94444444444444,37.75,74.375,41.8184347541,7.533572511
"303",1987-10-30,303,1987,10,303,"Friday",125,62,7,12.5,42.875,67.25,50.598337887,17.250087025
"304",1987-10-31,304,1987,10,304,"Saturday",116,53,11,11.1111111111111,49.375,87.625,53.830614242,13.173984086
"305",1987-11-01,305,1987,11,305,"Sunday",118,56,5,14.4444444444444,58.5,98,23.821479624,10.130234502
"306",1987-11-02,306,1987,11,306,"Monday",138,65,9,17.7777777777778,56.625,71.625,39.7979980732,12.206415873
"307",1987-11-03,307,1987,11,307,"Tuesday",98,46,5,18.8888888888889,49.875,52,NA,31.2927515927
"308",1987-11-04,308,1987,11,308,"Wednesday",114,51,11,13.6111111111111,38.25,50.75,40.8199675611,16.917455497
"309",1987-11-05,309,1987,11,309,"Thursday",117,55,10,4.72222222222222,19.875,49,23.59557194,18.314436685
"310",1987-11-06,310,1987,11,310,"Friday",108,53,7,4.16666666666667,25.75,43.75,37.7448245547,7.527002103
"311",1987-11-07,311,1987,11,311,"Saturday",109,49,7,7.5,29.5,45,39.6410746216,4.068186585
"312",1987-11-08,312,1987,11,312,"Sunday",121,66,9,9.72222222222222,41.75,85.5,58.693097287,21.828248666
"313",1987-11-09,313,1987,11,313,"Monday",109,39,6,1.66666666666667,18.5,55.5,10.720516564,24.5924008968
"314",1987-11-10,314,1987,11,314,"Tuesday",127,69,7,1.11111111111111,24.875,64.125,4.856663059,25.4903780578
"315",1987-11-11,315,1987,11,315,"Wednesday",143,73,10,1.66666666666667,23.75,57,28.25863073,6.820830103
"316",1987-11-12,316,1987,11,316,"Thursday",118,59,6,6.38888888888889,31.125,48,39.6085738858,7.415333264
"317",1987-11-13,317,1987,11,317,"Friday",113,61,5,9.16666666666667,31.375,43.5,47.643592589,4.329310813
"318",1987-11-14,318,1987,11,318,"Saturday",125,61,8,8.33333333333333,31.125,53.5,10.588244808,9.529697689
"319",1987-11-15,319,1987,11,319,"Sunday",108,48,7,10.2777777777778,32,35.375,43.6474949869,17.606623787
"320",1987-11-16,320,1987,11,320,"Monday",100,51,10,13.3333333333333,56,95.5,26.711740766,15.460168964
"321",1987-11-17,321,1987,11,321,"Tuesday",112,51,5,10,35.375,75.625,16.536193756,11.289002973
"322",1987-11-18,322,1987,11,322,"Wednesday",106,53,6,3.33333333333333,29.25,75.625,NA,7.797992897
"323",1987-11-19,323,1987,11,323,"Thursday",128,65,10,3.05555555555556,26,57,20.621106094,8.590441024
"324",1987-11-20,324,1987,11,324,"Friday",128,54,11,-2.5,10.375,52.875,26.721764643,22.744119032
"325",1987-11-21,325,1987,11,325,"Saturday",121,63,5,-3.61111111111111,11.5,45.125,19.742995018,8.888079826
"326",1987-11-22,326,1987,11,326,"Sunday",128,66,11,5.55555555555556,28.75,47.5,NA,9.36937142
"327",1987-11-23,327,1987,11,327,"Monday",127,66,6,6.38888888888889,31.75,79.75,28.186419075,9.463600568
"328",1987-11-24,328,1987,11,328,"Tuesday",113,54,8,4.16666666666667,39.375,91.5,44.72495704,6.483622472
"329",1987-11-25,329,1987,11,329,"Wednesday",117,53,10,4.44444444444444,36.875,89.375,2.733976032,10.728801107
"330",1987-11-26,330,1987,11,330,"Thursday",114,58,7,4.44444444444444,35.875,80.875,7.672425696,21.191260926
"331",1987-11-27,331,1987,11,331,"Friday",117,55,5,4.72222222222222,39.5,94.875,NA,8.797834168
"332",1987-11-28,332,1987,11,332,"Saturday",115,56,11,8.33333333333333,45.5,90.375,NA,4.328911412
"333",1987-11-29,333,1987,11,333,"Sunday",103,55,6,3.88888888888889,34.625,94.875,9.803667342,3.032640817
"334",1987-11-30,334,1987,11,334,"Monday",101,59,5,2.77777777777778,35.5,99,NA,4.062711865
"335",1987-12-01,335,1987,12,335,"Tuesday",134,68,9,0,24.125,76.375,20.261160408,10.913444075
"336",1987-12-02,336,1987,12,336,"Wednesday",93,47,3,-1.11111111111111,26.375,81.5,14.957433166,8.129993358
"337",1987-12-03,337,1987,12,337,"Thursday",116,57,8,-0.833333333333333,26.25,86,21.976290103,3.879655454
"338",1987-12-04,338,1987,12,338,"Friday",128,73,5,-2.77777777777778,19.625,79,27.027559942,9.773119221
"339",1987-12-05,339,1987,12,339,"Saturday",109,42,6,-2.77777777777778,24.625,81.875,22.648408019,11.343782545
"340",1987-12-06,340,1987,12,340,"Sunday",142,80,11,-0.277777777777778,29,79.125,14.015496451,12.461039709
"341",1987-12-07,341,1987,12,341,"Monday",124,68,6,3.61111111111111,36.25,84.5,17.025840706,3.295895332
"342",1987-12-08,342,1987,12,342,"Tuesday",112,57,8,8.05555555555556,49.5,94.625,19.738723007,2.978656981
"343",1987-12-09,343,1987,12,343,"Wednesday",116,52,12,9.72222222222222,34.375,77.625,12.634220787,7.022767074
"344",1987-12-10,344,1987,12,344,"Thursday",136,70,7,3.33333333333333,31.125,87.375,23.655147815,4.838679323
"345",1987-12-11,345,1987,12,345,"Friday",138,59,8,5,33.625,71.25,21.370476264,2.199062567
"346",1987-12-12,346,1987,12,346,"Saturday",136,60,11,1.66666666666667,23.75,69.875,20.676393814,8.468651062
"347",1987-12-13,347,1987,12,347,"Sunday",108,56,6,-0.277777777777778,23.5,77,25.746202125,10.595192068
"348",1987-12-14,348,1987,12,348,"Monday",125,55,8,-1.11111111111111,27.5,74.625,34.699032527,10.606832615
"349",1987-12-15,349,1987,12,349,"Tuesday",140,83,15,-0.555555555555556,24.25,78.75,10.798987091,6.88128038
"350",1987-12-16,350,1987,12,350,"Wednesday",149,70,11,-2.5,16.625,66.25,27.70186249,9.421075155
"351",1987-12-17,351,1987,12,351,"Thursday",118,60,8,-6.38888888888889,11.75,72,24.693863951,4.876894907
"352",1987-12-18,352,1987,12,352,"Friday",131,67,10,-5,25.75,89.125,27.932533416,1.643575452
"353",1987-12-19,353,1987,12,353,"Saturday",111,58,13,1.11111111111111,35,98,11.957061447,1.059045471
"354",1987-12-20,354,1987,12,354,"Sunday",130,75,10,1.11111111111111,21.25,65.75,16.986376747,9.2946262
"355",1987-12-21,355,1987,12,355,"Monday",125,65,10,0.555555555555556,26.125,67.375,NA,4.062178379
"356",1987-12-22,356,1987,12,356,"Tuesday",121,53,10,1.66666666666667,29.125,83.5,NA,-0.173954184999999
"357",1987-12-23,357,1987,12,357,"Wednesday",144,73,11,1.94444444444444,31.25,77.125,33.440868679,2.990434982
"358",1987-12-24,358,1987,12,358,"Thursday",126,57,12,5,39.75,93.625,NA,2.014314352
"359",1987-12-25,359,1987,12,359,"Friday",124,65,9,0.555555555555556,25.5,77.75,7.979277582,14.639839179
"360",1987-12-26,360,1987,12,360,"Saturday",119,69,11,-2.5,23.75,85.375,NA,18.172618943
"361",1987-12-27,361,1987,12,361,"Sunday",116,62,6,-1.66666666666667,28.375,75.25,36.960886578,9.207656221
"362",1987-12-28,362,1987,12,362,"Monday",156,80,11,0.833333333333333,30.75,90.125,NA,17.720127839
"363",1987-12-29,363,1987,12,363,"Tuesday",112,47,12,-4.16666666666667,20.25,81.875,17.820067252,18.886530681
"364",1987-12-30,364,1987,12,364,"Wednesday",116,62,16,-3.61111111111111,27.625,84.375,NA,3.703274018
"365",1987-12-31,365,1987,12,365,"Thursday",148,79,14,-4.72222222222222,7.25,70.875,13.114191727,13.568980897
"366",1988-01-01,366,1988,1,1,"Friday",108,42,16,-15.8333333333333,-3.625,68.625,NA,19.497683336
"367",1988-01-02,367,1988,1,2,"Saturday",124,51,12,-9.44444444444444,15.375,67.75,NA,7.243837471
"368",1988-01-03,368,1988,1,3,"Sunday",138,69,5,-4.16666666666667,16.75,75.375,17.157649442,8.232056058
"369",1988-01-04,369,1988,1,4,"Monday",132,74,4,-15,-15.875,60.625,21.599155357,17.892903539
"370",1988-01-05,370,1988,1,5,"Tuesday",112,57,10,-21.3888888888889,-15.75,60.625,16.10212996,12.689791474
"371",1988-01-06,371,1988,1,6,"Wednesday",131,53,12,-20.8333333333333,-15.125,63.625,66.87741681,6.630475216
"372",1988-01-07,372,1988,1,7,"Thursday",140,75,10,-16.1111111111111,-1.875,70.625,65.665910142,1.468596151
"373",1988-01-08,373,1988,1,8,"Friday",123,68,7,-13.0555555555556,2.75,75.125,78.622210749,3.526871296
"374",1988-01-09,374,1988,1,9,"Saturday",126,73,8,-17.5,-12.25,64.5,39.4623401979,6.935567803
"375",1988-01-10,375,1988,1,10,"Sunday",121,58,15,-16.9444444444444,-1.625,65.5,34.508743876,5.773470923
"376",1988-01-11,376,1988,1,11,"Monday",148,80,13,-4.44444444444444,22.25,72.25,30.586185972,5.568200933
"377",1988-01-12,377,1988,1,12,"Tuesday",146,79,9,-1.94444444444444,15.5,70.5,34.644789868,16.160160278
"378",1988-01-13,378,1988,1,13,"Wednesday",119,62,10,-11.1111111111111,-0.375,65.875,42.6337722405,13.242025028
"379",1988-01-14,379,1988,1,14,"Thursday",127,50,8,-11.6666666666667,9.375,62.875,37.5572235841,2.098566964
"380",1988-01-15,380,1988,1,15,"Friday",118,55,14,-2.22222222222222,22.75,62.5,19.404355614,3.110331873
"381",1988-01-16,381,1988,1,16,"Saturday",137,63,10,3.88888888888889,29.25,57.5,28.526308537,13.374695308
"382",1988-01-17,382,1988,1,17,"Sunday",138,58,16,2.77777777777778,32.25,96,17.450621849,5.830152929
"383",1988-01-18,383,1988,1,18,"Monday",117,56,7,0.833333333333333,32.375,94.625,NA,7.882312995
"384",1988-01-19,384,1988,1,19,"Tuesday",125,76,11,1.94444444444444,34.625,94.125,30.542132948,12.194503769
"385",1988-01-20,385,1988,1,20,"Wednesday",126,67,14,1.11111111111111,27.375,81,13.430511957,5.873966365
"386",1988-01-21,386,1988,1,21,"Thursday",100,55,10,-1.94444444444444,21.125,74.625,11.833295491,15.393886462
"387",1988-01-22,387,1988,1,22,"Friday",126,73,3,-2.77777777777778,23.625,87.75,23.558728614,5.915368747
"388",1988-01-23,388,1988,1,23,"Saturday",131,70,12,-6.11111111111111,25.75,96.625,15.29437041,7.24141747
"389",1988-01-24,389,1988,1,24,"Sunday",115,61,9,-4.16666666666667,17,81.25,18.291275947,8.580410628
"390",1988-01-25,390,1988,1,25,"Monday",142,69,8,-9.72222222222222,-2.75,79.5,26.300495173,7.495617543
"391",1988-01-26,391,1988,1,26,"Tuesday",122,61,9,-12.7777777777778,-0.5,69.25,37.3128969979,6.343649827
"392",1988-01-27,392,1988,1,27,"Wednesday",124,65,9,-13.8888888888889,11.25,76,43.2602911351,6.486257038
"393",1988-01-28,393,1988,1,28,"Thursday",112,54,7,-5.83333333333333,19.25,72.75,41.3616843552,10.10560939
"394",1988-01-29,394,1988,1,29,"Friday",126,62,11,1.94444444444444,40.5,77.375,29.133418171,10.041203865
"395",1988-01-30,395,1988,1,30,"Saturday",127,62,7,10.2777777777778,47.5,78.875,15.158173872,23.315362307
"396",1988-01-31,396,1988,1,31,"Sunday",118,62,8,7.77777777777778,31.875,79.75,34.111333336,19.545684912
"397",1988-02-01,397,1988,2,32,"Monday",119,57,8,-2.22222222222222,21.375,88.75,5.189042126,21.177739289
"398",1988-02-02,398,1988,2,33,"Tuesday",111,55,8,-5.27777777777778,17.75,71.625,15.148682649,25.821598977
"399",1988-02-03,399,1988,2,34,"Wednesday",120,64,10,-4.44444444444444,20.125,85.125,31.45743122,14.823810555
"400",1988-02-04,400,1988,2,35,"Thursday",135,76,9,-8.61111111111111,6.625,75,43.8537480113,14.404181852
"401",1988-02-05,401,1988,2,36,"Friday",119,65,4,-15.5555555555556,-10.75,57.5,28.810283959,18.044983239
"402",1988-02-06,402,1988,2,37,"Saturday",110,54,10,-16.1111111111111,-3.125,67.75,30.814218429,19.250599104
"403",1988-02-07,403,1988,2,38,"Sunday",123,65,12,-8.61111111111111,8.375,63.5,23.875580141,17.40468347
"404",1988-02-08,404,1988,2,39,"Monday",108,61,8,-9.72222222222222,16.25,84,34.757219482,11.497076779
"405",1988-02-09,405,1988,2,40,"Tuesday",135,77,8,-8.05555555555556,7.125,68.625,33.468404125,12.289735477
"406",1988-02-10,406,1988,2,41,"Wednesday",124,63,5,-8.88888888888889,17.625,98,27.635744073,21.532903692
"407",1988-02-11,407,1988,2,42,"Thursday",131,73,10,-8.88888888888889,9,76,19.749350629,28.4392644988
"408",1988-02-12,408,1988,2,43,"Friday",139,72,10,-12.7777777777778,0.25,72.25,35.6597478673,17.74230235
"409",1988-02-13,409,1988,2,44,"Saturday",113,58,13,-13.8888888888889,3.5,69.5,33.799834369,11.227957964
"410",1988-02-14,410,1988,2,45,"Sunday",126,57,12,-2.5,38.625,95.5,NA,8.655187442
"411",1988-02-15,411,1988,2,46,"Monday",138,76,11,-3.33333333333333,11.875,60.375,24.310848971,18.319073657
"412",1988-02-16,412,1988,2,47,"Tuesday",119,60,8,-3.05555555555556,27.125,79.375,25.71333857,6.382916552
"413",1988-02-17,413,1988,2,48,"Wednesday",122,55,7,-0.555555555555556,23.125,78.5,51.638887627,10.319707506
"414",1988-02-18,414,1988,2,49,"Thursday",124,63,6,-0.277777777777778,27,78.125,53.589393193,8.369274089
"415",1988-02-19,415,1988,2,50,"Friday",128,65,9,0,29.375,80.125,68.587198106,9.247027567
"416",1988-02-20,416,1988,2,51,"Saturday",147,62,18,-5.83333333333333,-2.625,50.875,28.624821869,23.498442952
"417",1988-02-21,417,1988,2,52,"Sunday",125,64,8,-8.61111111111111,20.125,70.625,21.055124006,17.335252724
"418",1988-02-22,418,1988,2,53,"Monday",156,77,11,4.44444444444444,29,68.125,14.54077055,17.66834644
"419",1988-02-23,419,1988,2,54,"Tuesday",123,60,12,-2.77777777777778,13,60.75,35.528187769,23.683578194
"420",1988-02-24,420,1988,2,55,"Wednesday",119,59,11,-5.55555555555556,7.875,52.875,56.730684018,18.574898782
"421",1988-02-25,421,1988,2,56,"Thursday",131,65,9,-6.38888888888889,9.75,53.5,NA,13.828139543
"422",1988-02-26,422,1988,2,57,"Friday",117,54,7,4.16666666666667,29.625,53.375,45.2244415622,13.597494535
"423",1988-02-27,423,1988,2,58,"Saturday",145,61,14,0,22.75,76,19.665343731,33.7792488254
"424",1988-02-28,424,1988,2,59,"Sunday",126,65,7,1.38888888888889,31.625,71.875,45.0451369264,16.613470841
"425",1988-02-29,425,1988,2,60,"Monday",112,47,8,4.16666666666667,26.375,64.125,20.064011102,16.592323517
"426",1988-03-01,426,1988,3,61,"Tuesday",111,63,5,5,29.375,44.875,21.122313245,22.250753467
"427",1988-03-02,427,1988,3,62,"Wednesday",117,61,9,1.94444444444444,24.375,76.5,24.173823161,24.581390214
"428",1988-03-03,428,1988,3,63,"Thursday",118,55,9,-2.77777777777778,17,66,8.075982633,33.7025696184
"429",1988-03-04,429,1988,3,64,"Friday",116,54,9,-1.94444444444444,16.25,62.5,21.454663004,30.7557646661
"430",1988-03-05,430,1988,3,65,"Saturday",144,71,15,-0.555555555555556,19.25,54.125,30.967231451,10.302781166
"431",1988-03-06,431,1988,3,66,"Sunday",132,62,7,2.22222222222222,32.5,66.25,NA,17.968668997
